Allox,3541.5
Chronus,2280.3333333333294
Fgt,3893.8
Gavel,9409.750000000005
HydraPureHeuristic,0
Allox,1187.0
Chronus,0
Fgt,0
Gavel,8006.3333333333285
HydraPureHeuristic,0
Allox,1187.0
Chronus,0
Fgt,0
Gavel,8006.3333333333285
HydraPureHeuristic,0
Allox,821.6000000000009
Chronus,15377.000000000015
Fgt,531.0
Gavel,4428.599999999976
HydraPureHeuristic,0
